01/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,4,0,10,0,0,0,0,0,6,0,4,0,10,0,0,0,10
01/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,6,16,0,22,0,0,0,0,0,0,6,16,0,22,0,0,0,22
01/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,3,1,0,4,0,0,4,0,4,0,3,5,0,8,0,0,0,8
01/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,2,0,8,0,0,5,0,5,6,0,7,0,13,0,0,0,13
01/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,3,0,9,0,0,10,0,10,6,0,13,0,19,16,0,16,35
01/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,2,40,47,0,0,3,0,3,5,0,5,40,50,0,0,0,50
01/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2
01/23/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,2,54,62,0,0,2,4,6,6,0,4,58,68,0,0,0,68
01/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,32,38,0,0,27,4,31,6,0,27,36,69,16,8,24,93
01/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,0,0,3,0,0,6,0,6,3,0,6,0,9,6,0,6,15
01/26/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,2,17,25,0,0,8,8,16,6,0,10,25,41,16,10,26,67
01/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,14,0,2,46,62,0,0,5,0,5,14,0,7,46,67,0,0,0,67
01/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,5,6,16,0,0,0,0,0,5,0,5,6,16,0,0,0,16
01/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,2,110,117,0,0,0,0,0,5,0,2,110,117,0,0,0,117
01/30/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,5,148,159,0,0,0,0,0,6,0,5,148,159,0,0,0,159
01/31/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,3,48,57,0,0,11,16,27,6,0,14,64,84,12,0,12,96
02/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,1,0,4,0,0,19,0,19,3,0,20,0,23,26,0,26,49
02/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,2,5,13,0,0,9,26,35,6,0,11,31,48,2,2,4,52
02/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,109,115,0,0,11,2,13,6,0,11,111,128,0,0,0,128
02/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,2,64,71,0,0,2,0,2,5,0,4,64,73,0,0,0,73
02/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,0,16,20,0,0,2,0,2,4,0,2,16,22,0,0,0,22
02/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,72,78,0,0,13,0,13,6,0,13,72,91,0,0,0,91
02/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,3,0,6,0,0,7,0,7,3,0,10,0,13,0,0,0,13
02/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,4,10,0,0,2,4,6,6,0,2,8,16,0,0,0,16
02/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,1,40,47,0,0,2,0,2,6,0,3,40,49,0,0,0,49
02/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,3,160,168,0,0,2,8,10,5,0,5,168,178,6,0,6,184
02/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,4,108,117,0,0,0,0,0,5,0,4,108,117,0,0,0,117
02/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,5,124,135,0,0,17,4,21,6,0,22,128,156,0,0,0,156
02/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,9,106,121,0,0,24,0,24,6,0,33,106,145,0,0,0,145
02/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,4,0,6,0,0,20,0,20,2,0,24,0,26,0,0,0,26
02/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,8,0,12,0,0,8,0,8,4,0,16,0,20,3,0,3,23
02/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,5,0,10,0,0,7,0,7,5,0,12,0,17,0,0,0,17
02/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,1,52,57,0,0,5,0,5,4,0,6,52,62,0,0,0,62
02/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,14,106,124,0,0,6,0,6,4,0,20,106,130,0,0,0,130
02/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,18,92,116,0,0,3,0,3,6,0,21,92,119,6,0,6,125
02/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,3,52,61,0,0,16,7,23,6,0,19,59,84,0,13,13,97
02/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,18,0,22,0,0,13,0,13,4,0,31,0,35,0,0,0,35
02/23/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,2,0,8,0,0,2,0,2,6,0,4,0,10,0,0,0,10
02/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,7,54,67,0,0,4,5,9,6,0,11,59,76,19,0,19,95
02/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,2,0,56,62,0,0,1,2,3,4,2,1,58,65,0,0,0,65
02/26/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,10,80,94,0,0,5,4,9,4,0,15,84,103,4,0,4,107
02/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,12,42,60,0,0,15,0,15,6,0,27,42,75,12,0,12,87
02/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,2,19,34,61,0,0,11,0,11,6,2,30,34,72,2,0,2,74
02/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,7,0,11,0,0,12,0,12,4,0,19,0,23,6,0,6,29
03/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,3,20,29,0,0,1,2,3,6,0,4,22,32,12,0,12,44
03/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,4,38,48,0,0,5,1,6,6,0,9,39,54,0,4,4,58
03/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,2,8,26,40,0,0,11,4,15,4,2,19,30,55,0,0,0,55
03/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,1,112,117,0,0,8,0,8,4,0,9,112,125,0,0,0,125
03/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,5,38,48,0,0,14,0,14,5,0,19,38,62,0,0,0,62
03/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,1,74,80,0,0,20,4,24,5,0,21,78,104,12,0,12,116
03/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,5,0,10,0,0,21,0,21,5,0,26,0,31,4,0,4,35
03/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,24,0,29,0,0,0,0,0,5,0,24,0,29,0,0,0,29
03/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,1,36,42,0,0,0,0,0,5,0,1,36,42,0,6,6,48
03/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,12,30,47,0,0,13,0,13,5,0,25,30,60,0,0,0,60
03/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,20,54,79,0,0,16,0,16,5,0,36,54,95,3,0,3,98
03/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,10,30,45,0,0,6,0,6,5,0,16,30,51,0,0,0,51
03/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,4,0,8,0,0,0,0,0,4,0,4,0,8,0,0,0,8
03/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,7,0,4,0,11,0,0,1,0,1,7,0,5,0,12,2,0,2,14
03/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,1,0,6,0,0,0,0,0,5,0,1,0,6,0,0,0,6
03/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,2,0,7,0,0,0,0,0,5,0,2,0,7,0,0,0,7
03/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,1,0,7,0,0,0,0,0,6,0,1,0,7,0,0,0,7
03/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,8,2,15,0,0,3,0,3,5,0,11,2,18,0,0,0,18
03/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,6,8,19,0,0,8,0,8,5,0,14,8,27,0,0,0,27
03/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,8,66,79,0,0,11,0,11,5,0,19,66,90,0,0,0,90
03/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,0,6,0,0,5,0,5,6,0,5,0,11,4,0,4,15
03/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,0,1,6,0,0,0,0,0,5,0,0,1,6,7,0,7,13
03/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,2,27,32,0,0,4,1,5,3,0,6,28,37,0,36,36,73
03/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,0,26,31,0,0,13,0,13,5,0,13,26,44,0,0,0,44
03/26/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,2,26,31,0,0,22,0,22,3,0,24,26,53,10,0,10,63
03/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,2,44,51,0,0,3,0,3,5,0,5,44,54,4,0,4,58
03/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,0,0,5,0,0,8,0,8,5,0,8,0,13,0,0,0,13
03/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,2,0,5,0,0,12,0,12,3,0,14,0,17,18,0,18,35
03/30/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,1,0,4,0,0,1,0,1,3,0,2,0,5,0,0,0,5
03/31/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,4,46,53,0,0,7,2,9,3,0,11,48,62,16,4,20,82
04/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,0,32,37,0,0,18,0,18,5,0,18,32,55,6,0,6,61
04/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,8,42,53,0,0,4,0,4,3,0,12,42,57,11,0,11,68
04/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,1,0,3,0,0,0,0,0,2,0,1,0,3,0,0,0,3
04/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,11,2,18,0,0,6,0,6,5,0,17,2,24,10,0,10,34
04/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,4,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,4
04/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,7,60,68,0,0,0,0,0,1,0,7,60,68,0,0,0,68
04/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,5,42,47,0,0,6,0,6,0,0,11,42,53,10,0,10,63
04/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,28,30,0,0,6,4,10,0,0,8,32,40,0,4,4,44
04/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,4,38,42,0,0,12,0,12,0,0,16,38,54,0,0,0,54
04/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,40,41,0,0,6,2,8,0,0,7,42,49,0,0,0,49
04/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,10,0,10,14
04/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,0,2,0,0,8,0,8,0,0,10,0,10,0,0,0,10
04/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,48,50,0,0,10,0,10,0,0,12,48,60,12,0,12,72
04/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,8,40,48,0,0,6,4,10,0,0,14,44,58,8,0,8,66
04/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,5,70,75,0,0,10,0,10,0,0,15,70,85,2,0,2,87
04/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,52,52,0,0,3,0,3,0,0,3,52,55,0,0,0,55
04/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,3,0,3,0,0,15,0,15,0,0,18,0,18,16,0,16,34
04/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,0,2,0,0,2,0,2,0,0,4,0,4,0,0,0,4
04/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,82,83,0,0,16,0,16,0,0,17,82,99,12,0,12,111
04/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,3,32,37,0,0,7,0,7,2,0,10,32,44,4,0,4,48
04/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,54,56,0,0,4,2,6,2,0,4,56,62,0,2,2,64
04/23/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,2,80,84,0,0,14,0,14,2,0,16,80,98,0,0,0,98
04/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,3,36,43,0,0,7,2,9,4,0,10,38,52,4,6,10,62
04/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,5,6,11,0,0,13,0,13,0,0,18,6,24,6,0,6,30
04/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,72,74,0,0,5,0,5,0,0,7,72,79,0,0,0,79
04/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,4,56,60,0,0,1,2,3,0,0,5,58,63,0,0,0,63
04/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,3,74,79,0,0,17,0,17,2,0,20,74,96,0,0,0,96
04/30/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,17,26,45,0,0,14,0,14,2,0,31,26,59,0,0,0,59
05/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,7,30,42,0,0,6,0,6,5,0,13,30,48,0,8,8,56
05/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,10,0,14,0,0,10,0,10,4,0,20,0,24,8,0,8,32
05/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,7,9,0,0,7,0,7,2,0,7,7,16,8,0,8,24
05/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,30,32,0,0,5,2,7,2,0,5,32,39,0,0,0,39
05/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,4,57,66,0,0,7,0,7,5,0,11,57,73,0,0,0,73
05/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,2,32,38,0,0,12,0,12,4,0,14,32,50,10,0,10,60
05/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,55,56,0,0,8,0,8,0,0,9,55,64,0,0,0,64
05/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,0,54,60,0,0,5,0,5,6,0,5,54,65,0,0,0,65
05/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,26,0,26,0,0,19,0,19,0,0,45,0,45,16,0,16,61
05/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,12,4,16,0,0,12,0,12,0,0,24,4,28,4,0,4,32
05/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,16,34,50,0,0,5,0,5,0,0,21,34,55,6,0,6,61
05/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,8,0,6,90,104,0,0,0,0,0,8,0,6,90,104,0,0,0,104
05/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,13,47,60,0,0,0,1,1,0,0,13,48,61,0,6,6,67
05/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,6,32,38,0,0,15,0,15,0,0,21,32,53,0,0,0,53
05/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,1,14,20,0,0,3,0,3,5,0,4,14,23,0,0,0,23
05/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,5,3,11,0,0,4,0,4,3,0,9,3,15,0,0,0,15
05/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,6,7,13,0,0,7,0,7,0,0,13,7,20,0,0,0,20
05/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,18,46,66,0,0,7,6,13,2,0,25,52,79,0,0,0,79
05/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,3,34,37,0,0,13,0,13,0,0,16,34,50,8,3,11,61
05/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,7,86,93,0,0,2,0,2,0,0,9,86,95,0,0,0,95
05/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,96,97,0,0,3,0,3,0,0,4,96,100,0,0,0,100
05/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,4,0,10,0,0,13,0,13,6,0,17,0,23,0,0,0,23
05/23/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,2,0,3,0,0,7,0,7,1,0,9,0,10,0,0,0,10
05/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,6,0,6,0,0,6,0,6,0,0,12,0,12,0,0,0,12
05/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,6,0,6,0,0,2,0,2,0,0,8,0,8,0,0,0,8
05/26/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,12,64,77,0,0,2,12,14,1,0,14,76,91,0,3,3,94
05/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,9,96,107,0,0,16,0,16,2,0,25,96,123,10,0,10,133
05/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,10,54,68,0,0,6,3,9,4,0,16,57,77,0,6,6,83
05/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,8,60,70,0,0,12,0,12,2,0,20,60,82,0,0,0,82
05/30/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
05/31/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,12,0,12,0,0,12,0,12,10,0,10,22
06/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,8,37,47,0,0,6,0,6,2,0,14,37,53,0,0,0,53
06/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,2,76,79,0,0,10,0,10,1,0,12,76,89,2,0,2,91
06/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,6,42,51,0,0,9,2,11,3,0,15,44,62,0,0,0,62
06/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,15,96,114,0,0,12,0,12,3,0,27,96,126,0,0,0,126
06/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,4,57,61,0,0,14,0,14,0,0,18,57,75,10,4,14,89
06/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0,0,4
06/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,3,0,3,0,0,9,0,9,0,0,12,0,12,8,0,8,20
06/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,3,34,39,0,0,7,0,7,2,0,10,34,46,0,0,0,46
06/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,1,2,5,0,0,1,0,1,2,0,2,2,6,0,0,0,6
06/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,50,52,0,0,20,0,20,0,0,22,50,72,5,0,5,77
06/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,5,48,53,0,0,17,3,20,0,0,22,51,73,4,4,8,81
06/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,11,46,57,0,0,23,0,23,0,0,34,46,80,6,2,8,88
06/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,3,4,7,0,0,21,0,21,0,0,24,4,28,14,0,14,42
06/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,0,0,5,0,5,0,0,6,0,6,0,0,0,6
06/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,14,122,136,0,0,11,0,11,0,0,25,122,147,0,0,0,147
06/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,16,120,136,0,0,10,0,10,0,0,26,120,146,0,0,0,146
06/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,5,84,89,0,0,21,0,21,0,0,26,84,110,0,0,0,110
06/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,8,58,66,0,0,11,0,11,0,0,19,58,77,0,0,0,77
06/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,8,38,46,0,0,7,0,7,0,0,15,38,53,8,0,8,61
06/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,8,0,8,0,0,6,0,6,0,0,14,0,14,0,0,0,14
06/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,1,0,2,0,0,7,0,7,1,0,8,0,9,0,0,0,9
06/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,13,78,93,0,0,10,0,10,2,0,23,78,103,0,0,0,103
06/23/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,3,51,54,0,0,9,1,10,0,0,12,52,64,26,0,26,90
06/24/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,6,80,86,0,0,22,0,22,0,0,28,80,108,6,0,6,114
06/25/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,9,120,129,0,0,10,0,10,0,0,19,120,139,0,0,0,139
06/26/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,1,6,64,73,0,0,19,0,19,2,1,25,64,92,12,0,12,104
06/27/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,1,0,1,0,0,17,0,17,0,0,18,0,18,10,0,10,28
06/28/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,10,12,0,0,7,0,7,2,0,7,10,19,6,0,6,25
06/29/2020,LAW,OK,ASW,CE,Federal Contract Tower,1,0,3,60,64,0,0,6,0,6,1,0,9,60,70,0,0,0,70
06/30/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,8,89,97,0,0,5,0,5,0,0,13,89,102,0,6,6,108
07/01/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,7,10,19,0,0,7,1,8,2,0,14,11,27,10,6,16,43
07/02/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,10,38,50,0,0,16,0,16,2,0,26,38,66,6,0,6,72
07/03/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,9,0,9,0,0,9,0,9,0,0,18,0,18,0,0,0,18
07/04/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,13,0,13,0,0,13,0,13,6,0,6,19
07/05/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,0,0,0,0,0,6,0,6,0,0,6,0,6,4,0,4,10
07/06/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,2,0,2,0,0,4,0,4,0,0,6,0,6,10,0,10,16
07/07/2020,LAW,OK,ASW,CE,Federal Contract Tower,0,0,7,62,69,0,0,1,0,1,0,0,8,62,70,0,0,0,70
07/08/2020,LAW,OK,ASW,CE,Federal Contract Tower,9,0,4,90,103,0,0,24,2,26,9,0,28,92,129,11,0,11,140
07/09/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,8,78,88,0,0,16,6,22,2,0,24,84,110,0,16,16,126
07/10/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,3,107,112,0,0,8,1,9,2,0,11,108,121,2,0,2,123
07/11/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,14,0,16,0,0,15,0,15,2,0,29,0,31,12,0,12,43
07/12/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,9,4,18,0,0,10,0,10,5,0,19,4,28,0,0,0,28
07/13/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,10,76,91,0,0,11,0,11,5,0,21,76,102,0,0,0,102
07/14/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,0,130,133,0,0,8,10,18,3,0,8,140,151,4,0,4,155
07/15/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,15,98,117,0,0,11,4,15,4,0,26,102,132,0,0,0,132
07/16/2020,LAW,OK,ASW,CE,Federal Contract Tower,6,0,12,104,122,0,0,14,2,16,6,0,26,106,138,8,0,8,146
07/17/2020,LAW,OK,ASW,CE,Federal Contract Tower,4,0,6,114,124,0,0,15,0,15,4,0,21,114,139,6,0,6,145
07/18/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,1,3,0,6,0,0,14,2,16,2,1,17,2,22,0,0,0,22
07/19/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,0,0,2,0,0,5,0,5,2,0,5,0,7,2,0,2,9
07/20/2020,LAW,OK,ASW,CE,Federal Contract Tower,2,0,6,125,133,0,0,10,1,11,2,0,16,126,144,4,0,4,148
07/21/2020,LAW,OK,ASW,CE,Federal Contract Tower,3,0,6,118,127,0,0,9,8,17,3,0,15,126,144,0,0,0,144
07/22/2020,LAW,OK,ASW,CE,Federal Contract Tower,5,0,0,157,162,0,0,8,10,18,5,0,8,167,180,11,2,13,193
